Data;Godzina;Minuty;Wolumen
2010-05-02;17;0;13140.80
2010-05-02;19;0;13638.60
2010-05-02;21;0;15094.00
2010-05-02;23;0;13541.10
2010-05-03;1;0;11695.50
2010-05-03;3;0;11279.70
2010-05-03;5;0;10739.80
2010-05-03;7;0;11025.00
2010-05-03;9;0;12878.50
2010-05-03;11;0;13840.90
2010-05-03;13;0;14267.20
2010-05-03;15;0;13803.10
2010-05-03;17;0;13353.40
2010-05-03;19;0;14098.40
2010-05-03;21;0;15379.30
2010-05-03;23;0;13687.00
2010-05-04;1;0;12240.40
2010-05-04;3;0;12236.90
2010-05-04;5;0;12404.70
2010-05-04;7;0;15608.20
2010-05-04;9;0;18452.50
2010-05-04;11;0;18975.90
2010-05-04;13;0;19220.30
2010-05-04;15;0;18849.70
2010-05-04;17;0;18241.60
2010-05-04;19;0;18607.80
2010-05-04;21;0;19518.80
2010-05-04;23;0;16489.40
2010-05-05;1;0;14586.70
2010-05-05;3;0;14011.10
2010-05-05;5;0;13906.20
2010-05-05;7;0;17103.60
2010-05-05;9;0;19439.20
2010-05-05;11;0;19742.60
2010-05-05;13;0;19794.40
2010-05-05;15;0;19519.00
2010-05-05;17;0;18642.50
2010-05-05;19;0;18604.30
2010-05-05;21;0;20162.00
2010-05-05;23;0;17117.20
2010-05-06;1;0;14900.00
2010-05-06;3;0;14857.40
2010-05-06;5;0;14739.60
2010-05-06;7;0;17417.30
2010-05-06;9;0;19850.20
2010-05-06;11;0;20351.50
2010-05-06;13;0;20320.70
2010-05-06;15;0;19885.70
2010-05-06;17;0;19237.70
2010-05-06;19;0;19025.30
2010-05-06;21;0;20387.90
2010-05-06;23;0;17381.10
2010-05-07;1;0;14909.20
2010-05-07;3;0;14657.40
2010-05-07;5;0;14520.40
2010-05-07;7;0;17255.70
2010-05-07;9;0;19354.30
2010-05-07;11;0;19728.90
2010-05-07;13;0;19749.10
2010-05-07;15;0;19367.50
2010-05-07;17;0;18455.60
2010-05-07;19;0;18427.30
2010-05-07;21;0;19738.10
2010-05-07;23;0;17359.60
2010-05-08;1;0;14837.80
2010-05-08;3;0;13938.90
2010-05-08;5;0;13289.70
2010-05-08;7;0;14424.30
2010-05-08;9;0;17008.20
2010-05-08;11;0;17766.10
2010-05-08;13;0;17381.00
2010-05-08;15;0;16480.60
2010-05-08;17;0;15995.20
2010-05-08;19;0;16041.90
2010-05-08;21;0;17818.40
2010-05-08;23;0;15471.00
2010-05-09;1;0;13128.60
2010-05-09;3;0;12370.60
2010-05-09;5;0;11938.00
2010-05-09;7;0;12307.00
2010-05-09;9;0;14111.80
2010-05-09;11;0;15340.40
2010-05-09;13;0;15081.80
2010-05-09;15;0;14515.10
2010-05-09;17;0;13984.60
2010-05-09;19;0;14528.20
2010-05-09;21;0;16505.70
2010-05-09;23;0;14696.70
2010-05-10;1;0;12496.80
2010-05-10;3;0;12850.50
2010-05-10;5;0;12999.40
2010-05-10;7;0;16401.40
2010-05-10;9;0;19159.10
2010-05-10;11;0;19389.20
2010-05-10;13;0;19592.00
2010-05-10;15;0;18956.50
2010-05-10;17;0;18437.10
2010-05-10;19;0;18476.40
2010-05-10;21;0;19748.50
2010-05-10;23;0;16964.30
2010-05-11;1;0;15065.80
2010-05-11;3;0;14435.80
2010-05-11;5;0;14262.30
2010-05-11;7;0;17081.80
2010-05-11;9;0;19423.60
2010-05-11;11;0;19447.30
2010-05-11;13;0;19649.70
2010-05-11;15;0;19011.40
2010-05-11;17;0;18354.40
2010-05-11;19;0;18315.50
2010-05-11;21;0;19761.70
2010-05-11;23;0;16971.30
2010-05-12;1;0;14616.50
2010-05-12;3;0;14255.70
2010-05-12;5;0;13661.00
2010-05-12;7;0;16822.20
2010-05-12;9;0;19273.90
2010-05-12;11;0;19402.70
2010-05-12;13;0;19412.80
2010-05-12;15;0;19048.70
2010-05-12;17;0;18700.40
2010-05-12;19;0;18677.30
2010-05-12;21;0;19936.20
2010-05-12;23;0;17040.80
2010-05-13;1;0;14445.90
2010-05-13;3;0;14087.60
2010-05-13;5;0;13812.90
2010-05-13;7;0;16960.60
2010-05-13;9;0;19162.70
2010-05-13;11;0;19536.10
2010-05-13;13;0;19635.70
2010-05-13;15;0;19262.10
2010-05-13;17;0;18631.10
2010-05-13;19;0;18470.10
2010-05-13;21;0;20050.10
2010-05-13;23;0;16908.30
2010-05-14;1;0;14581.60
2010-05-14;3;0;14560.40
2010-05-14;5;0;14052.70
2010-05-14;7;0;17053.60
2010-05-14;9;0;19410.70
2010-05-14;11;0;19976.20
2010-05-14;13;0;19928.40
2010-05-14;15;0;19528.20
2010-05-14;17;0;18813.50
2010-05-14;19;0;18962.00
2010-05-14;21;0;19715.50
2010-05-14;23;0;16889.80
2010-05-15;1;0;14460.90
2010-05-15;3;0;13679.10
2010-05-15;5;0;13278.30
2010-05-15;7;0;14237.20
2010-05-15;9;0;16546.70
2010-05-15;11;0;17573.20
2010-05-15;13;0;17340.80
2010-05-15;15;0;16657.70
2010-05-15;17;0;16122.80
2010-05-15;19;0;16235.20
2010-05-15;21;0;17465.50
2010-05-15;23;0;15344.90
2010-05-16;1;0;13139.90
2010-05-16;3;0;12257.30
2010-05-16;5;0;11586.30
2010-05-16;7;0;12199.90
2010-05-16;9;0;14094.30
2010-05-16;11;0;15398.10
2010-05-16;13;0;15402.20
2010-05-16;15;0;15032.90
2010-05-16;17;0;14767.90
2010-05-16;19;0;15254.90
2010-05-16;21;0;16189.00
2010-05-16;23;0;14656.10
2010-05-17;1;0;12486.30
2010-05-17;3;0;12667.40
2010-05-17;5;0;12436.00
2010-05-17;7;0;16413.70
2010-05-17;9;0;19404.40
2010-05-17;11;0;20006.50
2010-05-17;13;0;20078.80
2010-05-17;15;0;19473.80
2010-05-17;17;0;18843.60
2010-05-17;19;0;18818.80
2010-05-17;21;0;19553.20
2010-05-17;23;0;16770.30
2010-05-18;1;0;14561.80
2010-05-18;3;0;14026.40
2010-05-18;5;0;13887.00
2010-05-18;7;0;17083.00
2010-05-18;9;0;19679.30
2010-05-18;11;0;20283.10
2010-05-18;13;0;20339.90
2010-05-18;15;0;19711.90
2010-05-18;17;0;19161.30
2010-05-18;19;0;19176.00
2010-05-18;21;0;19842.90
2010-05-18;23;0;17291.20
2010-05-19;1;0;15105.40
2010-05-19;3;0;14622.50
2010-05-19;5;0;14451.90
2010-05-19;7;0;17832.40
2010-05-19;9;0;20135.80
2010-05-19;11;0;20428.10
2010-05-19;13;0;20595.60
2010-05-19;15;0;19859.00
2010-05-19;17;0;19203.40
2010-05-19;19;0;18975.80
2010-05-19;21;0;20036.20
2010-05-19;23;0;17529.50
2010-05-20;1;0;15295.60
2010-05-20;3;0;14712.20
2010-05-20;5;0;14238.00
2010-05-20;7;0;17273.00
2010-05-20;9;0;19680.60
2010-05-20;11;0;19805.00
2010-05-20;13;0;19922.90
2010-05-20;15;0;19504.40
2010-05-20;17;0;18763.90
2010-05-20;19;0;18677.40
2010-05-20;21;0;19579.10
2010-05-20;23;0;17116.50
2010-05-21;1;0;14863.40
2010-05-21;3;0;14542.00
2010-05-21;5;0;14019.70
2010-05-21;7;0;17031.30
2010-05-21;9;0;19363.10
2010-05-21;11;0;19559.70
2010-05-21;13;0;19789.70
2010-05-21;15;0;19200.30
2010-05-21;17;0;18512.40
2010-05-21;19;0;18230.40
2010-05-21;21;0;18944.90
2010-05-21;23;0;17075.90
2010-05-22;1;0;14688.10
2010-05-22;3;0;14028.00
2010-05-22;5;0;13409.60
2010-05-22;7;0;14499.90
2010-05-22;9;0;16928.90
2010-05-22;11;0;17796.10
2010-05-22;13;0;17518.00
2010-05-22;15;0;16810.50
2010-05-22;17;0;16138.90
2010-05-22;19;0;16031.30
2010-05-22;21;0;16891.10
2010-05-22;23;0;15381.50
2010-05-23;1;0;12846.30
2010-05-23;3;0;12290.60
2010-05-23;5;0;11351.80
2010-05-23;7;0;11947.10
2010-05-23;9;0;13669.70
2010-05-23;11;0;14759.50
2010-05-23;13;0;14289.80
2010-05-23;15;0;13857.60
2010-05-23;17;0;13184.40
2010-05-23;19;0;13905.80
2010-05-23;21;0;15495.70
2010-05-23;23;0;14393.30
2010-05-24;1;0;12641.80
2010-05-24;3;0;12344.80
2010-05-24;5;0;12119.10
2010-05-24;7;0;16218.00
2010-05-24;9;0;18711.50
2010-05-24;11;0;19109.60
2010-05-24;13;0;19335.80
2010-05-24;15;0;18774.40
2010-05-24;17;0;18356.00
2010-05-24;19;0;18161.50
2010-05-24;21;0;19107.00
2010-05-24;23;0;16678.80
2010-05-25;1;0;14202.40
2010-05-25;3;0;13796.80
2010-05-25;5;0;13402.30
2010-05-25;7;0;16751.50
2010-05-25;9;0;18801.10
2010-05-25;11;0;19084.90
2010-05-25;13;0;19379.50
2010-05-25;15;0;18805.70
2010-05-25;17;0;17991.70
2010-05-25;19;0;17910.10
2010-05-25;21;0;18677.90
2010-05-25;23;0;16814.60
2010-05-26;1;0;14281.80
2010-05-26;3;0;13942.60
2010-05-26;5;0;13758.70
2010-05-26;7;0;17087.40
2010-05-26;9;0;19164.40
2010-05-26;11;0;19389.70
2010-05-26;13;0;19406.20
2010-05-26;15;0;18816.90
2010-05-26;17;0;18171.90
2010-05-26;19;0;17814.30
2010-05-26;21;0;18930.70
2010-05-26;23;0;16868.70
2010-05-27;1;0;14405.10
2010-05-27;3;0;13954.40
2010-05-27;5;0;13676.30
2010-05-27;7;0;16900.20
2010-05-27;9;0;19135.80
2010-05-27;11;0;19330.70
2010-05-27;13;0;19385.50
2010-05-27;15;0;19071.50
2010-05-27;17;0;18636.60
2010-05-27;19;0;18569.20
2010-05-27;21;0;19174.90
2010-05-27;23;0;16879.00
2010-05-28;1;0;14374.30
2010-05-28;3;0;13903.90
2010-05-28;5;0;13615.70
2010-05-28;7;0;16918.30
2010-05-28;9;0;19028.40
2010-05-28;11;0;19223.10
2010-05-28;13;0;19290.60
2010-05-28;15;0;18682.60
2010-05-28;17;0;18214.40
2010-05-28;19;0;18038.60
2010-05-28;21;0;18470.10
2010-05-28;23;0;17056.00
2010-05-29;1;0;14565.90
2010-05-29;3;0;13753.90
2010-05-29;5;0;13063.30
2010-05-29;7;0;14405.30
2010-05-29;9;0;16638.80
2010-05-29;11;0;17441.20
2010-05-29;13;0;17070.10
2010-05-29;15;0;16277.70
2010-05-29;17;0;15495.70
2010-05-29;19;0;15469.70
2010-05-29;21;0;15999.20
2010-05-29;23;0;15298.90
2010-05-30;1;0;12772.40
2010-05-30;3;0;12073.40
2010-05-30;5;0;11204.10
2010-05-30;7;0;11908.80
2010-05-30;9;0;13613.70
2010-05-30;11;0;14765.40
2010-05-30;13;0;14753.70
2010-05-30;15;0;14224.90
2010-05-30;17;0;13813.50
2010-05-30;19;0;14534.80
2010-05-30;21;0;15452.90
2010-05-30;23;0;15066.00
2010-05-31;1;0;13387.20
2010-05-31;3;0;12972.50
2010-05-31;5;0;12841.20
2010-05-31;7;0;16455.10
2010-05-31;9;0;18926.80
2010-05-31;11;0;19432.40
2010-05-31;13;0;19467.10
2010-05-31;15;0;19020.80
2010-05-31;17;0;18459.30
2010-05-31;19;0;18187.70
2010-05-31;21;0;18712.20
2010-05-31;23;0;16549.10
2010-06-01;1;0;14075.20
2010-06-01;3;0;13879.50
2010-06-01;5;0;13605.40
2010-06-01;7;0;16519.50
2010-06-01;9;0;18996.60
2010-06-01;11;0;19236.70
2010-06-01;13;0;19528.90
2010-06-01;15;0;19044.50
2010-06-01;17;0;18607.10
2010-06-01;19;0;18379.30
2010-06-01;21;0;18787.70
2010-06-01;23;0;16673.60
2010-06-02;1;0;14280.10
2010-06-02;3;0;14018.10
2010-06-02;5;0;13682.90
2010-06-02;7;0;16675.20
2010-06-02;9;0;19312.20
2010-06-02;11;0;19793.50
2010-06-02;13;0;19632.40
2010-06-02;15;0;19165.90
2010-06-02;17;0;18381.60
2010-06-02;19;0;18259.80
2010-06-02;21;0;18612.20
2010-06-02;23;0;16468.20
2010-06-03;1;0;13790.80
2010-06-03;3;0;12885.80
2010-06-03;5;0;11867.10
2010-06-03;7;0;11747.50
2010-06-03;9;0;13320.40
2010-06-03;11;0;13850.20
2010-06-03;13;0;14200.30
2010-06-03;15;0;13643.40
2010-06-03;17;0;13068.90
2010-06-03;19;0;13728.20
2010-06-03;21;0;14110.70
2010-06-03;23;0;13719.50
2010-06-04;1;0;11698.60
2010-06-04;3;0;11431.00
2010-06-04;5;0;11177.10
2010-06-04;7;0;13622.80
2010-06-04;9;0;16487.40
2010-06-04;11;0;16917.10
2010-06-04;13;0;17000.90
2010-06-04;15;0;16831.00
2010-06-04;17;0;16059.10
2010-06-04;19;0;15736.20
2010-06-04;21;0;16036.10
2010-06-04;23;0;15408.40
2010-06-05;1;0;12906.70
2010-06-05;3;0;11993.20
2010-06-05;5;0;11157.60
2010-06-05;7;0;13110.90
2010-06-05;9;0;15607.30
2010-06-05;11;0;16367.90
2010-06-05;13;0;16165.40
2010-06-05;15;0;15392.80
2010-06-05;17;0;14816.70
2010-06-05;19;0;14830.40
2010-06-05;21;0;15205.40
2010-06-05;23;0;14613.10
2010-06-06;1;0;12058.20
2010-06-06;3;0;11440.50
2010-06-06;5;0;10417.30
2010-06-06;7;0;11431.30
2010-06-06;9;0;13305.30
2010-06-06;11;0;14351.40
2010-06-06;13;0;14309.40
2010-06-06;15;0;13803.30
2010-06-06;17;0;13550.60
2010-06-06;19;0;13771.80
2010-06-06;21;0;14439.90
2010-06-06;23;0;14188.20
2010-06-07;1;0;11911.00
2010-06-07;3;0;12054.50
2010-06-07;5;0;11905.70
2010-06-07;7;0;15850.30
2010-06-07;9;0;18423.70
2010-06-07;11;0;18901.40
2010-06-07;13;0;19048.40
2010-06-07;15;0;18840.00
2010-06-07;17;0;18133.10
2010-06-07;19;0;17703.90
2010-06-07;21;0;18090.70
2010-06-07;23;0;16691.90
2010-06-08;1;0;14377.20
2010-06-08;3;0;14246.50
2010-06-08;5;0;13946.20
2010-06-08;7;0;16635.40
2010-06-08;9;0;18989.10
2010-06-08;11;0;19213.70
2010-06-08;13;0;19447.40
2010-06-08;15;0;19218.90
2010-06-08;17;0;18416.60
2010-06-08;19;0;18118.50
2010-06-08;21;0;18453.10
2010-06-08;23;0;17253.80
2010-06-09;1;0;15029.00
2010-06-09;3;0;14322.00
2010-06-09;5;0;14204.20
2010-06-09;7;0;16823.90
2010-06-09;9;0;19246.10
2010-06-09;11;0;19591.50
2010-06-09;13;0;19714.40
2010-06-09;15;0;19476.90
2010-06-09;17;0;18818.70
2010-06-09;19;0;18416.80
2010-06-09;21;0;18780.60
2010-06-09;23;0;17663.30
2010-06-10;1;0;15865.50
2010-06-10;3;0;14899.20
2010-06-10;5;0;14276.50
2010-06-10;7;0;16949.00
2010-06-10;9;0;19397.80
2010-06-10;11;0;19766.40
2010-06-10;13;0;19839.00
2010-06-10;15;0;19491.20
2010-06-10;17;0;19013.90
2010-06-10;19;0;18456.40
2010-06-10;21;0;18947.50
2010-06-10;23;0;17880.70
2010-06-11;1;0;16096.40
2010-06-11;3;0;15291.30
2010-06-11;5;0;14692.80
2010-06-11;7;0;17299.50
2010-06-11;9;0;19654.90
2010-06-11;11;0;20105.30
2010-06-11;13;0;20137.60
2010-06-11;15;0;19816.20
2010-06-11;17;0;19057.30
2010-06-11;19;0;18516.10
2010-06-11;21;0;18460.10
2010-06-11;23;0;17427.70
2010-06-12;1;0;15411.70
2010-06-12;3;0;14449.10
2010-06-12;5;0;14014.20
2010-06-12;7;0;14458.80
2010-06-12;9;0;17135.60
2010-06-12;11;0;17681.50
2010-06-12;13;0;17547.60
2010-06-12;15;0;17059.50
2010-06-12;17;0;16385.20
2010-06-12;19;0;16170.30
2010-06-12;21;0;16638.60
2010-06-12;23;0;15314.60
2010-06-13;1;0;12778.20
2010-06-13;3;0;11991.20
2010-06-13;5;0;10812.40
2010-06-13;7;0;11828.50
2010-06-13;9;0;13634.50
2010-06-13;11;0;14722.50
2010-06-13;13;0;14907.50
2010-06-13;15;0;14356.70
2010-06-13;17;0;13848.10
2010-06-13;19;0;14262.60
2010-06-13;21;0;14810.60
2010-06-13;23;0;14543.30
2010-06-14;1;0;12563.20
2010-06-14;3;0;12396.70
2010-06-14;5;0;12307.60
2010-06-14;7;0;16041.20
2010-06-14;9;0;18537.40
2010-06-14;11;0;18967.50
2010-06-14;13;0;19163.30
2010-06-14;15;0;18663.30
2010-06-14;17;0;18198.10
2010-06-14;19;0;18027.10
2010-06-14;21;0;18226.60
2010-06-14;23;0;16508.70
2010-06-15;1;0;14134.80
2010-06-15;3;0;13847.90
2010-06-15;5;0;13404.10
2010-06-15;7;0;16504.10
2010-06-15;9;0;18674.80
2010-06-15;11;0;18931.60
2010-06-15;13;0;19153.90
2010-06-15;15;0;18755.50
2010-06-15;17;0;18052.80
2010-06-15;19;0;17972.60
2010-06-15;21;0;18251.20
2010-06-15;23;0;16700.30
2010-06-16;1;0;14218.90
2010-06-16;3;0;13610.40
2010-06-16;5;0;13446.60
2010-06-16;7;0;16584.80
2010-06-16;9;0;18627.30
2010-06-16;11;0;18896.80
2010-06-16;13;0;19141.50
2010-06-16;15;0;18560.10
2010-06-16;17;0;18076.30
2010-06-16;19;0;17677.40
2010-06-16;21;0;17838.90
2010-06-16;23;0;16836.20
2010-06-17;1;0;14201.20
2010-06-17;3;0;13770.50
2010-06-17;5;0;13153.10
2010-06-17;7;0;16524.30
2010-06-17;9;0;18865.70
2010-06-17;11;0;19179.20
2010-06-17;13;0;19326.40
2010-06-17;15;0;18932.60
2010-06-17;17;0;18222.00
2010-06-17;19;0;17935.30
2010-06-17;21;0;17937.30
2010-06-17;23;0;17056.80
2010-06-18;1;0;14171.70
2010-06-18;3;0;13949.60
2010-06-18;5;0;13334.60
2010-06-18;7;0;16639.40
2010-06-18;9;0;18824.10
2010-06-18;11;0;19119.70
2010-06-18;13;0;19371.60
2010-06-18;15;0;19105.00
2010-06-18;17;0;18203.00
2010-06-18;19;0;18096.00
2010-06-18;21;0;18232.10
2010-06-18;23;0;16700.70
2010-06-19;1;0;14432.20
2010-06-19;3;0;13630.00
2010-06-19;5;0;13047.20
2010-06-19;7;0;14103.00
2010-06-19;9;0;16322.40
2010-06-19;11;0;17213.80
2010-06-19;13;0;17272.80
2010-06-19;15;0;16412.10
2010-06-19;17;0;15721.60
2010-06-19;19;0;15602.60
2010-06-19;21;0;15596.80
2010-06-19;23;0;15288.30
2010-06-20;1;0;12788.00
2010-06-20;3;0;11784.90
2010-06-20;5;0;11260.90
2010-06-20;7;0;11594.50
2010-06-20;9;0;13529.80
2010-06-20;11;0;14759.30
2010-06-20;13;0;14793.70
2010-06-20;15;0;14395.60
2010-06-20;17;0;13925.40
2010-06-20;19;0;14458.40
2010-06-20;21;0;15170.90
2010-06-20;23;0;14503.60
2010-06-21;1;0;12683.40
2010-06-21;3;0;12232.50
2010-06-21;5;0;11946.40
2010-06-21;7;0;15680.50
2010-06-21;9;0;18468.90
2010-06-21;11;0;18834.40
2010-06-21;13;0;19094.80
2010-06-21;15;0;18829.50
2010-06-21;17;0;18073.40
2010-06-21;19;0;17915.10
2010-06-21;21;0;17968.50
2010-06-21;23;0;17018.50
2010-06-22;1;0;14349.00
2010-06-22;3;0;13776.00
2010-06-22;5;0;13432.10
2010-06-22;7;0;16539.30
2010-06-22;9;0;18758.30
2010-06-22;11;0;19171.10
2010-06-22;13;0;19342.20
2010-06-22;15;0;18796.90
2010-06-22;17;0;18390.60
2010-06-22;19;0;17890.80
2010-06-22;21;0;18154.60
2010-06-22;23;0;16856.90
2010-06-23;1;0;14163.20
2010-06-23;3;0;13940.70
2010-06-23;5;0;13193.00
2010-06-23;7;0;16477.90
2010-06-23;9;0;18527.90
2010-06-23;11;0;19024.80
2010-06-23;13;0;19058.30
2010-06-23;15;0;18642.00
2010-06-23;17;0;18079.80
2010-06-23;19;0;17928.40
2010-06-23;21;0;18181.10
2010-06-23;23;0;16831.00
2010-06-24;1;0;14105.90
2010-06-24;3;0;13845.60
2010-06-24;5;0;13286.60
2010-06-24;7;0;16253.90
2010-06-24;9;0;18649.00
2010-06-24;11;0;19258.20
2010-06-24;13;0;19348.90
2010-06-24;15;0;18972.90
2010-06-24;17;0;18313.20
2010-06-24;19;0;18192.40
2010-06-24;21;0;18416.30
2010-06-24;23;0;16853.00
2010-06-25;1;0;14284.00
2010-06-25;3;0;13727.70
2010-06-25;5;0;13220.10
2010-06-25;7;0;16297.60
2010-06-25;9;0;18554.90
2010-06-25;11;0;18944.60
2010-06-25;13;0;19314.30
2010-06-25;15;0;18851.00
2010-06-25;17;0;18268.60
2010-06-25;19;0;17777.00
2010-06-25;21;0;17812.20
2010-06-25;23;0;16736.80
2010-06-26;1;0;14448.30
2010-06-26;3;0;13797.00
2010-06-26;5;0;12940.40
2010-06-26;7;0;13981.80
2010-06-26;9;0;16443.00
2010-06-26;11;0;17015.30
2010-06-26;13;0;16979.30
2010-06-26;15;0;16214.60
2010-06-26;17;0;15506.80
2010-06-26;19;0;15402.70
2010-06-26;21;0;15374.80
2010-06-26;23;0;15103.60
2010-06-27;1;0;12707.40
2010-06-27;3;0;11936.90
2010-06-27;5;0;11168.80
2010-06-27;7;0;11699.80
2010-06-27;9;0;13329.50
2010-06-27;11;0;14644.60
2010-06-27;13;0;14584.60
2010-06-27;15;0;14055.20
2010-06-27;17;0;13745.90
2010-06-27;19;0;14002.80
2010-06-27;21;0;14376.70
2010-06-27;23;0;14476.90
2010-06-28;1;0;12578.10
2010-06-28;3;0;12195.30
2010-06-28;5;0;11979.70
2010-06-28;7;0;15516.70
2010-06-28;9;0;18360.20
2010-06-28;11;0;19087.70
2010-06-28;13;0;19243.70
2010-06-28;15;0;18774.30
2010-06-28;17;0;18088.10
2010-06-28;19;0;17640.90
2010-06-28;21;0;17826.40
2010-06-28;23;0;16853.10
2010-06-29;1;0;14468.60
2010-06-29;3;0;13884.40
2010-06-29;5;0;13368.00
2010-06-29;7;0;16355.10
2010-06-29;9;0;18911.00
2010-06-29;11;0;19328.20
2010-06-29;13;0;19649.30
2010-06-29;15;0;18981.70
2010-06-29;17;0;18522.20
2010-06-29;19;0;18165.60
2010-06-29;21;0;18157.60
2010-06-29;23;0;17116.90
2010-06-30;1;0;14580.90
2010-06-30;3;0;13789.00
2010-06-30;5;0;13676.50
2010-06-30;7;0;16472.30
2010-06-30;9;0;19015.30
2010-06-30;11;0;19716.10
2010-06-30;13;0;19765.10
2010-06-30;15;0;19034.80
2010-06-30;17;0;18370.90
2010-06-30;19;0;17985.80
2010-06-30;21;0;18120.60
2010-06-30;23;0;17046.60
2010-07-01;1;0;14282.30
2010-07-01;3;0;14088.50
2010-07-01;5;0;13455.90
2010-07-01;7;0;16240.80
2010-07-01;9;0;18710.60
2010-07-01;11;0;19313.80
2010-07-01;13;0;19595.30
2010-07-01;15;0;19034.10
2010-07-01;17;0;18191.10
2010-07-01;19;0;17829.40
2010-07-01;21;0;17945.20
2010-07-01;23;0;17143.30
2010-07-02;1;0;14389.10
2010-07-02;3;0;13851.10
2010-07-02;5;0;12974.90
2010-07-02;7;0;16224.80
2010-07-02;9;0;18819.80
2010-07-02;11;0;19338.20
2010-07-02;13;0;19543.30
2010-07-02;15;0;18885.00
2010-07-02;17;0;18497.90
2010-07-02;19;0;17806.10
2010-07-02;21;0;17752.40
2010-07-02;23;0;17015.70
2010-07-03;1;0;14834.60
2010-07-03;3;0;14382.10
2010-07-03;5;0;13248.30
2010-07-03;7;0;14479.40
2010-07-03;9;0;16396.40
2010-07-03;11;0;17098.00
2010-07-03;13;0;16915.80
2010-07-03;15;0;16188.90
2010-07-03;17;0;15787.40
2010-07-03;19;0;15639.60
2010-07-03;21;0;15443.00
2010-07-03;23;0;15111.70
2010-07-04;1;0;12623.20
2010-07-04;3;0;11936.70
2010-07-04;5;0;10955.60
2010-07-04;7;0;11792.20
2010-07-04;9;0;13631.20
2010-07-04;11;0;14772.90
2010-07-04;13;0;14579.90
2010-07-04;15;0;14311.20
2010-07-04;17;0;13986.00
2010-07-04;19;0;14192.60
2010-07-04;21;0;14896.40
2010-07-04;23;0;14416.30
2010-07-05;1;0;12837.90
2010-07-05;3;0;12609.30
2010-07-05;5;0;12166.80
2010-07-05;7;0;15397.40
2010-07-05;9;0;18339.30
2010-07-05;11;0;19223.80
2010-07-05;13;0;19335.30
2010-07-05;15;0;18698.60
2010-07-05;17;0;18221.00
2010-07-05;19;0;17827.30
2010-07-05;21;0;17957.70
2010-07-05;23;0;16919.80
2010-07-06;1;0;14575.00
2010-07-06;3;0;14489.90
2010-07-06;5;0;14007.80
2010-07-06;7;0;16236.90
2010-07-06;9;0;18823.40
2010-07-06;11;0;19437.00
2010-07-06;13;0;19715.50
2010-07-06;15;0;19061.50
2010-07-06;17;0;18260.90
2010-07-06;19;0;17938.60
2010-07-06;21;0;18207.90
2010-07-06;23;0;16688.60
2010-07-07;1;0;14059.10
2010-07-07;3;0;13727.10
2010-07-07;5;0;13469.10
2010-07-07;7;0;15923.40
2010-07-07;9;0;18273.50
2010-07-07;11;0;19039.90
2010-07-07;13;0;19155.50
2010-07-07;15;0;18418.80
2010-07-07;17;0;17938.00
2010-07-07;19;0;17466.90
2010-07-07;21;0;17667.70
2010-07-07;23;0;16973.70
2010-07-08;1;0;14271.00
2010-07-08;3;0;13886.60
2010-07-08;5;0;13469.10
2010-07-08;7;0;16015.90
2010-07-08;9;0;18688.30
2010-07-08;11;0;19246.80
2010-07-08;13;0;19394.40
2010-07-08;15;0;18919.90
2010-07-08;17;0;18331.80
2010-07-08;19;0;17959.40
2010-07-08;21;0;18160.00
2010-07-08;23;0;17106.70
2010-07-09;1;0;14369.90
2010-07-09;3;0;14047.50
2010-07-09;5;0;13511.80
2010-07-09;7;0;16112.30
2010-07-09;9;0;18789.30
2010-07-09;11;0;19363.90
2010-07-09;13;0;19501.00
2010-07-09;15;0;18957.10
2010-07-09;17;0;18254.80
2010-07-09;19;0;17942.70
2010-07-09;21;0;17931.20
2010-07-09;23;0;17127.50
2010-07-10;1;0;14533.20
2010-07-10;3;0;13796.10
2010-07-10;5;0;12955.50
2010-07-10;7;0;14155.60
2010-07-10;9;0;16738.90
2010-07-10;11;0;17363.30
2010-07-10;13;0;17335.10
2010-07-10;15;0;16819.90
2010-07-10;17;0;16380.00
2010-07-10;19;0;16137.10
2010-07-10;21;0;15957.60
2010-07-10;23;0;15850.00
2010-07-11;1;0;13217.50
2010-07-11;3;0;12614.50
2010-07-11;5;0;11949.20
2010-07-11;7;0;13009.60
2010-07-11;9;0;14290.20
2010-07-11;11;0;15186.30
2010-07-11;13;0;15206.80
2010-07-11;15;0;14803.20
2010-07-11;17;0;14532.60
2010-07-11;19;0;14871.70
2010-07-11;21;0;15295.80
2010-07-11;23;0;15403.80
2010-07-12;1;0;13023.60
2010-07-12;3;0;12583.10
2010-07-12;5;0;12210.70
2010-07-12;7;0;16108.50
2010-07-12;9;0;18960.80
2010-07-12;11;0;19789.00
2010-07-12;13;0;19958.80
2010-07-12;15;0;19398.40
2010-07-12;17;0;18687.70
2010-07-12;19;0;18187.50
2010-07-12;21;0;18426.70
2010-07-12;23;0;17566.60
2010-07-13;1;0;15770.10
2010-07-13;3;0;14772.70
2010-07-13;5;0;14074.80
2010-07-13;7;0;16630.70
2010-07-13;9;0;19308.30
2010-07-13;11;0;19999.90
2010-07-13;13;0;20018.10
2010-07-13;15;0;19437.40
2010-07-13;17;0;18696.20
2010-07-13;19;0;18499.10
2010-07-13;21;0;18485.80
2010-07-13;23;0;17319.40
2010-07-14;1;0;15681.00
2010-07-14;3;0;15283.20
2010-07-14;5;0;14652.00
2010-07-14;7;0;16776.30
2010-07-14;9;0;19291.80
